Channel,Fiber distance (m),Northing (m),Easting (m),Depth (m)
683,699.3382,4263471.39,334650.09,-1140.91
684,700.3631,4263471.38,334650.1,-1139.89
685,701.388,4263471.38,334650.11,-1138.86
686,702.4129,4263471.38,334650.12,-1137.84
687,703.4378,4263471.38,334650.14,-1136.81
688,704.4627,4263471.37,334650.15,-1135.79
689,705.4876,4263471.37,334650.16,-1134.76
690,706.5125,4263471.37,334650.17,-1133.74
691,707.5375,4263471.36,334650.19,-1132.71
692,708.5624,4263471.35,334650.2,-1131.69
693,709.5873,4263471.34,334650.22,-1130.66
694,710.6122,4263471.34,334650.23,-1129.64
695,711.6371,4263471.33,334650.24,-1128.61
696,712.662,4263471.32,334650.26,-1127.59
697,713.6869,4263471.32,334650.28,-1126.56
698,714.7118,4263471.31,334650.29,-1125.54
699,715.7367,4263471.3,334650.31,-1124.51
700,716.7616,4263471.3,334650.33,-1123.49
701,717.7865,4263471.29,334650.35,-1122.47
702,718.8114,4263471.29,334650.37,-1121.44
703,719.8363,4263471.28,334650.39,-1120.42
704,720.8612,4263471.27,334650.41,-1119.39
705,721.8861,4263471.27,334650.42,-1118.37
706,722.911,4263471.27,334650.44,-1117.34
707,723.9359,4263471.26,334650.46,-1116.32
708,724.9608,4263471.26,334650.47,-1115.29
709,725.9857,4263471.25,334650.49,-1114.27
710,727.0106,4263471.25,334650.5,-1113.24
711,728.0355,4263471.25,334650.52,-1112.22
712,729.0604,4263471.24,334650.54,-1111.19
713,730.0853,4263471.23,334650.55,-1110.17
714,731.1102,4263471.23,334650.57,-1109.14
715,732.1351,4263471.22,334650.59,-1108.12
716,733.16,4263471.21,334650.6,-1107.09
717,734.1849,4263471.21,334650.62,-1106.07
718,735.2099,4263471.2,334650.64,-1105.04
719,736.2348,4263471.19,334650.66,-1104.02
720,737.2597,4263471.19,334650.67,-1102.99
721,738.2846,4263471.18,334650.69,-1101.97
722,739.3095,4263471.17,334650.71,-1100.95
723,740.3344,4263471.17,334650.72,-1099.92
724,741.3593,4263471.16,334650.74,-1098.9
725,742.3842,4263471.15,334650.76,-1097.87
726,743.4091,4263471.15,334650.77,-1096.85
727,744.434,4263471.14,334650.79,-1095.82
728,745.4589,4263471.13,334650.8,-1094.8
729,746.4838,4263471.12,334650.82,-1093.77
730,747.5087,4263471.11,334650.83,-1092.75
731,748.5336,4263471.1,334650.85,-1091.72
732,749.5585,4263471.09,334650.87,-1090.7
733,750.5834,4263471.08,334650.88,-1089.67
734,751.6083,4263471.07,334650.9,-1088.65
735,752.6332,4263471.05,334650.91,-1087.62
736,753.6581,4263471.04,334650.93,-1086.6
737,754.683,4263471.03,334650.95,-1085.57
738,755.7079,4263471.02,334650.96,-1084.55
739,756.7328,4263471.01,334650.98,-1083.53
740,757.7577,4263470.99,334650.99,-1082.5
741,758.7826,4263470.98,334651.01,-1081.48
742,759.8075,4263470.97,334651.02,-1080.45
743,760.8324,4263470.96,334651.04,-1079.43
744,761.8574,4263470.94,334651.05,-1078.4
745,762.8823,4263470.93,334651.06,-1077.38
746,763.9072,4263470.92,334651.08,-1076.35
747,764.9321,4263470.9,334651.09,-1075.33
748,765.957,4263470.89,334651.1,-1074.3
749,766.9819,4263470.88,334651.11,-1073.28
750,768.0068,4263470.86,334651.12,-1072.25
751,769.0317,4263470.85,334651.13,-1071.23
752,770.0566,4263470.83,334651.14,-1070.2
753,771.0815,4263470.82,334651.15,-1069.18
754,772.1064,4263470.81,334651.15,-1068.15
755,773.1313,4263470.79,334651.16,-1067.13
756,774.1562,4263470.78,334651.17,-1066.1
757,775.1811,4263470.76,334651.17,-1065.08
758,776.206,4263470.75,334651.17,-1064.05
759,777.2309,4263470.73,334651.18,-1063.03
760,778.2558,4263470.72,334651.18,-1062.01
761,779.2807,4263470.7,334651.18,-1060.98
762,780.3056,4263470.69,334651.18,-1059.96
763,781.3305,4263470.67,334651.18,-1058.93
764,782.3554,4263470.66,334651.18,-1057.91
765,783.3803,4263470.65,334651.18,-1056.88
766,784.4052,4263470.63,334651.17,-1055.86
767,785.4301,4263470.62,334651.17,-1054.83
768,786.455,4263470.6,334651.17,-1053.81
769,787.4799,4263470.59,334651.16,-1052.78
770,788.5049,4263470.58,334651.16,-1051.76
771,789.5298,4263470.56,334651.15,-1050.73
772,790.5547,4263470.55,334651.15,-1049.71
773,791.5796,4263470.53,334651.14,-1048.68
774,792.6045,4263470.52,334651.14,-1047.66
775,793.6294,4263470.5,334651.13,-1046.63
776,794.6543,4263470.49,334651.13,-1045.61
777,795.6792,4263470.48,334651.12,-1044.58
778,796.7041,4263470.46,334651.12,-1043.56
779,797.729,4263470.45,334651.11,-1042.53
780,798.7539,4263470.44,334651.1,-1041.51
781,799.7788,4263470.43,334651.1,-1040.48
782,800.8037,4263470.42,334651.09,-1039.46
783,801.8286,4263470.41,334651.08,-1038.43
784,802.8535,4263470.39,334651.08,-1037.41
785,803.8784,4263470.38,334651.07,-1036.38
786,804.9033,4263470.37,334651.06,-1035.36
787,805.9282,4263470.36,334651.04,-1034.33
788,806.9531,4263470.35,334651.03,-1033.31
789,807.978,4263470.34,334651.02,-1032.29
790,809.0029,4263470.33,334651,-1031.26
791,810.0278,4263470.32,334650.99,-1030.24
792,811.0527,4263470.31,334650.98,-1029.21
793,812.0776,4263470.3,334650.96,-1028.19
794,813.1025,4263470.29,334650.95,-1027.16
795,814.1274,4263470.27,334650.93,-1026.14
796,815.1523,4263470.26,334650.92,-1025.11
797,816.1773,4263470.24,334650.91,-1024.09
798,817.2022,4263470.23,334650.89,-1023.06
799,818.2271,4263470.21,334650.88,-1022.04
800,819.252,4263470.19,334650.86,-1021.01
801,820.2769,4263470.18,334650.85,-1019.99
802,821.3018,4263470.16,334650.84,-1018.96
803,822.3267,4263470.15,334650.83,-1017.94
804,823.3516,4263470.13,334650.82,-1016.92
805,824.3765,4263470.12,334650.81,-1015.89
806,825.4014,4263470.1,334650.8,-1014.87
807,826.4263,4263470.08,334650.79,-1013.84
808,827.4512,4263470.07,334650.78,-1012.82
809,828.4761,4263470.06,334650.77,-1011.79
810,829.501,4263470.04,334650.77,-1010.77
811,830.5259,4263470.03,334650.76,-1009.74
812,831.5508,4263470.02,334650.75,-1008.72
813,832.5757,4263470.01,334650.74,-1007.69
814,833.6006,4263470,334650.73,-1006.67
815,834.6255,4263469.99,334650.72,-1005.64
816,835.6504,4263469.98,334650.71,-1004.62
817,836.6753,4263469.97,334650.7,-1003.59
818,837.7002,4263469.96,334650.69,-1002.57
819,838.7251,4263469.95,334650.68,-1001.54
820,839.75,4263469.94,334650.67,-1000.52
821,840.7749,4263469.93,334650.66,-999.49
822,841.7998,4263469.91,334650.65,-998.47
823,842.8248,4263469.9,334650.64,-997.44
824,843.8497,4263469.89,334650.64,-996.42
825,844.8746,4263469.88,334650.63,-995.39
826,845.8995,4263469.87,334650.62,-994.37
827,846.9244,4263469.85,334650.61,-993.34
828,847.9493,4263469.84,334650.6,-992.32
829,848.9742,4263469.83,334650.59,-991.29
830,849.9991,4263469.82,334650.58,-990.27
831,851.024,4263469.8,334650.58,-989.24
832,852.0489,4263469.79,334650.57,-988.22
833,853.0738,4263469.78,334650.57,-987.2
834,854.0987,4263469.77,334650.56,-986.17
835,855.1236,4263469.75,334650.56,-985.15
836,856.1485,4263469.74,334650.55,-984.12
837,857.1734,4263469.73,334650.55,-983.1
838,858.1983,4263469.72,334650.54,-982.07
839,859.2232,4263469.7,334650.54,-981.05
840,860.2481,4263469.69,334650.54,-980.02
841,861.273,4263469.68,334650.53,-979
842,862.2979,4263469.66,334650.53,-977.97
843,863.3228,4263469.65,334650.53,-976.95
844,864.3477,4263469.64,334650.53,-975.92
845,865.3726,4263469.62,334650.52,-974.9
846,866.3975,4263469.61,334650.52,-973.87
847,867.4224,4263469.6,334650.52,-972.85
848,868.4473,4263469.58,334650.51,-971.82
849,869.4722,4263469.57,334650.51,-970.8
850,870.4972,4263469.55,334650.51,-969.77
851,871.5221,4263469.54,334650.5,-968.75
852,872.547,4263469.52,334650.5,-967.72
853,873.5719,4263469.51,334650.5,-966.7
854,874.5968,4263469.49,334650.49,-965.67
855,875.6217,4263469.48,334650.48,-964.65
856,876.6466,4263469.47,334650.48,-963.62
857,877.6715,4263469.45,334650.47,-962.6
858,878.6964,4263469.44,334650.46,-961.58
859,879.7213,4263469.43,334650.45,-960.55
860,880.7462,4263469.41,334650.45,-959.53
861,881.7711,4263469.4,334650.44,-958.5
862,882.796,4263469.38,334650.43,-957.48
863,883.8209,4263469.37,334650.42,-956.45
864,884.8458,4263469.35,334650.41,-955.43
865,885.8707,4263469.34,334650.4,-954.4
866,886.8956,4263469.32,334650.4,-953.38
867,887.9205,4263469.31,334650.39,-952.35
868,888.9454,4263469.29,334650.38,-951.33
869,889.9703,4263469.27,334650.37,-950.3
870,890.9952,4263469.25,334650.36,-949.28
871,892.0201,4263469.23,334650.35,-948.25
872,893.045,4263469.21,334650.34,-947.23
873,894.0699,4263469.19,334650.33,-946.2
874,895.0948,4263469.18,334650.32,-945.18
875,896.1197,4263469.16,334650.31,-944.15
876,897.1447,4263469.14,334650.31,-943.13
877,898.1696,4263469.12,334650.3,-942.11
878,899.1945,4263469.11,334650.3,-941.08
879,900.2194,4263469.09,334650.29,-940.06
880,901.2443,4263469.07,334650.28,-939.03
881,902.2692,4263469.05,334650.28,-938.01
882,903.2941,4263469.04,334650.27,-936.98
883,904.319,4263469.02,334650.27,-935.96
884,905.3439,4263469.01,334650.26,-934.93
885,906.3688,4263469,334650.26,-933.91
886,907.3937,4263468.98,334650.26,-932.88
887,908.4186,4263468.97,334650.25,-931.86
888,909.4435,4263468.95,334650.25,-930.83
889,910.4684,4263468.94,334650.24,-929.81
890,911.4933,4263468.93,334650.24,-928.78
891,912.5182,4263468.91,334650.23,-927.76
892,913.5431,4263468.9,334650.22,-926.73
893,914.568,4263468.89,334650.21,-925.71
894,915.5929,4263468.88,334650.2,-924.68
895,916.6178,4263468.86,334650.19,-923.66
896,917.6427,4263468.85,334650.18,-922.63
897,918.6676,4263468.84,334650.17,-921.61
898,919.6925,4263468.82,334650.16,-920.59
899,920.7174,4263468.8,334650.15,-919.56
900,921.7423,4263468.79,334650.14,-918.54
901,922.7672,4263468.77,334650.13,-917.51
902,923.7922,4263468.75,334650.12,-916.49
903,924.8171,4263468.74,334650.1,-915.46
904,925.842,4263468.72,334650.09,-914.44
905,926.8669,4263468.7,334650.08,-913.41
906,927.8918,4263468.69,334650.07,-912.39
907,928.9167,4263468.67,334650.07,-911.36
908,929.9416,4263468.65,334650.06,-910.34
909,930.9665,4263468.63,334650.05,-909.31
910,931.9914,4263468.61,334650.05,-908.29
911,933.0163,4263468.59,334650.04,-907.26
912,934.0412,4263468.58,334650.03,-906.24
913,935.0661,4263468.56,334650.02,-905.21
914,936.091,4263468.54,334650.02,-904.19
915,937.1159,4263468.52,334650.01,-903.17
916,938.1408,4263468.51,334650.01,-902.14
917,939.1657,4263468.49,334650,-901.12
918,940.1906,4263468.47,334649.99,-900.09
919,941.2155,4263468.46,334649.99,-899.07
920,942.2404,4263468.44,334649.98,-898.04
921,943.2653,4263468.42,334649.98,-897.02
922,944.2902,4263468.41,334649.97,-895.99
923,945.3151,4263468.39,334649.96,-894.97
924,946.34,4263468.37,334649.96,-893.94
925,947.3649,4263468.35,334649.95,-892.92
926,948.3898,4263468.33,334649.95,-891.89
927,949.4147,4263468.32,334649.94,-890.87
928,950.4396,4263468.3,334649.94,-889.84
929,951.4646,4263468.29,334649.93,-888.82
930,952.4895,4263468.27,334649.93,-887.79
931,953.5144,4263468.26,334649.92,-886.77
932,954.5393,4263468.24,334649.91,-885.74
933,955.5642,4263468.23,334649.91,-884.72
934,956.5891,4263468.21,334649.9,-883.69
935,957.614,4263468.2,334649.9,-882.67
936,958.6389,4263468.18,334649.89,-881.65
937,959.6638,4263468.17,334649.88,-880.62
938,960.6887,4263468.16,334649.87,-879.6
939,961.7136,4263468.14,334649.87,-878.57
940,962.7385,4263468.13,334649.86,-877.55
941,963.7634,4263468.12,334649.85,-876.52
942,964.7883,4263468.1,334649.84,-875.5
943,965.8132,4263468.09,334649.83,-874.47
944,966.8381,4263468.07,334649.83,-873.45
945,967.863,4263468.05,334649.82,-872.42
946,968.8879,4263468.04,334649.81,-871.4
947,969.9128,4263468.02,334649.8,-870.37
948,970.9377,4263468,334649.79,-869.35
949,971.9626,4263467.98,334649.79,-868.32
950,972.9875,4263467.97,334649.78,-867.3
951,974.0124,4263467.95,334649.77,-866.28
952,975.0373,4263467.93,334649.76,-865.25
953,976.0622,4263467.91,334649.75,-864.23
954,977.0871,4263467.9,334649.74,-863.2
955,978.1121,4263467.88,334649.74,-862.18
956,979.137,4263467.86,334649.73,-861.15
957,980.1619,4263467.84,334649.72,-860.13
958,981.1868,4263467.83,334649.71,-859.1
959,982.2117,4263467.81,334649.7,-858.08
960,983.2366,4263467.8,334649.69,-857.05
961,984.2615,4263467.78,334649.67,-856.03
962,985.2864,4263467.77,334649.66,-855
963,986.3113,4263467.76,334649.65,-853.98
964,987.3362,4263467.74,334649.64,-852.95
965,988.3611,4263467.73,334649.62,-851.93
966,989.386,4263467.72,334649.61,-850.9
967,990.4109,4263467.71,334649.59,-849.88
968,991.4358,4263467.7,334649.57,-848.85
969,992.4607,4263467.69,334649.56,-847.83
970,993.4856,4263467.68,334649.54,-846.8
971,994.5105,4263467.67,334649.52,-845.78
972,995.5354,4263467.66,334649.5,-844.75
973,996.5603,4263467.66,334649.48,-843.73
974,997.5852,4263467.65,334649.46,-842.71
975,998.6101,4263467.65,334649.44,-841.68
976,999.635,4263467.64,334649.42,-840.66
977,1000.6599,4263467.64,334649.39,-839.63
978,1001.6848,4263467.63,334649.37,-838.61
979,1002.7097,4263467.63,334649.35,-837.58
980,1003.7346,4263467.62,334649.33,-836.56
981,1004.7595,4263467.62,334649.3,-835.53
982,1005.7845,4263467.61,334649.28,-834.51
983,1006.8094,4263467.6,334649.25,-833.49
984,1007.8343,4263467.6,334649.23,-832.46
985,1008.8592,4263467.59,334649.21,-831.44
986,1009.8841,4263467.59,334649.18,-830.41
987,1010.909,4263467.58,334649.16,-829.39
988,1011.9339,4263467.58,334649.13,-828.36
989,1012.9588,4263467.57,334649.11,-827.34
990,1013.9837,4263467.56,334649.08,-826.31
991,1015.0086,4263467.56,334649.06,-825.29
992,1016.0335,4263467.55,334649.03,-824.26
993,1017.0584,4263467.55,334649.01,-823.24
994,1018.0833,4263467.54,334648.98,-822.22
995,1019.1082,4263467.53,334648.96,-821.19
996,1020.1331,4263467.53,334648.94,-820.17
997,1021.158,4263467.52,334648.91,-819.14
998,1022.1829,4263467.51,334648.89,-818.12
999,1023.2078,4263467.51,334648.87,-817.09
1000,1024.2327,4263467.5,334648.85,-816.07
1001,1025.2576,4263467.49,334648.82,-815.04
1002,1026.2825,4263467.49,334648.8,-814.02
1003,1027.3074,4263467.48,334648.79,-812.99
1004,1028.3323,4263467.47,334648.77,-811.97
1005,1029.3572,4263467.47,334648.75,-810.94
1006,1030.3821,4263467.46,334648.73,-809.92
1007,1031.407,4263467.46,334648.71,-808.89
1008,1032.432,4263467.45,334648.7,-807.87
1009,1033.4569,4263467.45,334648.68,-806.85
1010,1034.4818,4263467.45,334648.66,-805.82
1011,1035.5067,4263467.45,334648.65,-804.8
1012,1036.5316,4263467.45,334648.63,-803.77
1013,1037.5565,4263467.45,334648.61,-802.75
1014,1038.5814,4263467.45,334648.6,-801.72
1015,1039.6063,4263467.45,334648.58,-800.7
1016,1040.6312,4263467.45,334648.56,-799.67
1017,1041.6561,4263467.45,334648.55,-798.65
1018,1042.681,4263467.45,334648.53,-797.62
1019,1043.7059,4263467.46,334648.51,-796.6
1020,1044.7308,4263467.46,334648.49,-795.57
1021,1045.7557,4263467.46,334648.47,-794.55
1022,1046.7806,4263467.47,334648.46,-793.52
1023,1047.8055,4263467.47,334648.44,-792.5
1024,1048.8304,4263467.48,334648.42,-791.47
1025,1049.8553,4263467.48,334648.4,-790.45
1026,1050.8802,4263467.49,334648.38,-789.42
1027,1051.9051,4263467.49,334648.36,-788.4
1028,1052.93,4263467.49,334648.34,-787.37
1029,1053.9549,4263467.5,334648.32,-786.35
1030,1054.9798,4263467.5,334648.31,-785.32
1031,1056.0047,4263467.51,334648.29,-784.3
1032,1057.0296,4263467.51,334648.27,-783.28
1033,1058.0545,4263467.52,334648.25,-782.25
1034,1059.0795,4263467.52,334648.23,-781.23
1035,1060.1044,4263467.53,334648.21,-780.2
1036,1061.1293,4263467.53,334648.19,-779.18
1037,1062.1542,4263467.53,334648.17,-778.15
1038,1063.1791,4263467.54,334648.15,-777.13
1039,1064.204,4263467.54,334648.13,-776.1
1040,1065.2289,4263467.55,334648.11,-775.08
1041,1066.2538,4263467.55,334648.09,-774.05
1042,1067.2787,4263467.55,334648.07,-773.03
1043,1068.3036,4263467.55,334648.05,-772
1044,1069.3285,4263467.56,334648.03,-770.98
1045,1070.3534,4263467.56,334648.01,-769.95
1046,1071.3783,4263467.56,334648,-768.93
1047,1072.4032,4263467.56,334647.98,-767.9
1048,1073.4281,4263467.57,334647.97,-766.88
1049,1074.453,4263467.57,334647.95,-765.86
1050,1075.4779,4263467.57,334647.94,-764.83
1051,1076.5028,4263467.57,334647.92,-763.81
1052,1077.5277,4263467.57,334647.91,-762.78
1053,1078.5526,4263467.57,334647.89,-761.76
1054,1079.5775,4263467.58,334647.88,-760.73
1055,1080.6024,4263467.58,334647.87,-759.71
1056,1081.6273,4263467.59,334647.85,-758.68
1057,1082.6522,4263467.59,334647.84,-757.66
1058,1083.6771,4263467.6,334647.83,-756.63
1059,1084.702,4263467.6,334647.82,-755.61
1060,1085.7269,4263467.61,334647.81,-754.58
1061,1086.7519,4263467.61,334647.79,-753.56
1062,1087.7768,4263467.62,334647.78,-752.53
1063,1088.8017,4263467.63,334647.76,-751.51
1064,1089.8266,4263467.63,334647.75,-750.48
1065,1090.8515,4263467.64,334647.73,-749.46
1066,1091.8764,4263467.65,334647.72,-748.43
1067,1092.9013,4263467.65,334647.7,-747.41
1068,1093.9262,4263467.66,334647.69,-746.38
1069,1094.9511,4263467.66,334647.67,-745.36
1070,1095.976,4263467.67,334647.66,-744.34
1071,1097.0009,4263467.67,334647.64,-743.31
1072,1098.0258,4263467.67,334647.63,-742.29
1073,1099.0507,4263467.68,334647.62,-741.26
1074,1100.0756,4263467.68,334647.6,-740.24
1075,1101.1005,4263467.69,334647.59,-739.21
1076,1102.1254,4263467.69,334647.58,-738.19
1077,1103.1503,4263467.69,334647.56,-737.16
1078,1104.1752,4263467.7,334647.55,-736.14
1079,1105.2001,4263467.7,334647.54,-735.11
1080,1106.225,4263467.71,334647.53,-734.09
1081,1107.2499,4263467.71,334647.52,-733.06
1082,1108.2748,4263467.72,334647.51,-732.04
1083,1109.2997,4263467.72,334647.5,-731.01
1084,1110.3246,4263467.73,334647.49,-729.99
1085,1111.3495,4263467.73,334647.47,-728.96
1086,1112.3744,4263467.73,334647.46,-727.94
1087,1113.3994,4263467.74,334647.45,-726.91
1088,1114.4243,4263467.74,334647.44,-725.89
1089,1115.4492,4263467.75,334647.42,-724.86
1090,1116.4741,4263467.75,334647.41,-723.84
1091,1117.499,4263467.75,334647.4,-722.81
1092,1118.5239,4263467.76,334647.38,-721.79
1093,1119.5488,4263467.76,334647.37,-720.76
1094,1120.5737,4263467.76,334647.36,-719.74
1095,1121.5986,4263467.76,334647.35,-718.71
1096,1122.6235,4263467.77,334647.34,-717.69
1097,1123.6484,4263467.77,334647.32,-716.66
1098,1124.6733,4263467.77,334647.31,-715.64
1099,1125.6982,4263467.78,334647.3,-714.61
1100,1126.7231,4263467.79,334647.29,-713.59
1101,1127.748,4263467.79,334647.28,-712.56
1102,1128.7729,4263467.8,334647.27,-711.54
1103,1129.7978,4263467.81,334647.26,-710.52
1104,1130.8227,4263467.82,334647.25,-709.49
1105,1131.8476,4263467.82,334647.24,-708.47
1106,1132.8725,4263467.83,334647.23,-707.44
1107,1133.8974,4263467.83,334647.21,-706.42
1108,1134.9223,4263467.84,334647.2,-705.39
1109,1135.9472,4263467.85,334647.19,-704.37
1110,1136.9721,4263467.85,334647.18,-703.34
1111,1137.997,4263467.86,334647.17,-702.32
1112,1139.0219,4263467.86,334647.15,-701.29
1113,1140.0468,4263467.87,334647.14,-700.27
1114,1141.0718,4263467.87,334647.13,-699.24
1115,1142.0967,4263467.88,334647.12,-698.22
1116,1143.1216,4263467.89,334647.11,-697.19
1117,1144.1465,4263467.89,334647.1,-696.17
1118,1145.1714,4263467.9,334647.09,-695.14
1119,1146.1963,4263467.91,334647.08,-694.12
1120,1147.2212,4263467.91,334647.07,-693.09
1121,1148.2461,4263467.92,334647.06,-692.07
1122,1149.271,4263467.93,334647.04,-691.04
1123,1150.2959,4263467.94,334647.03,-690.02
1124,1151.3208,4263467.95,334647.02,-688.99
1125,1152.3457,4263467.96,334647.01,-687.97
1126,1153.3706,4263467.97,334647,-686.94
1127,1154.3955,4263467.97,334646.99,-685.92
1128,1155.4204,4263467.98,334646.98,-684.89
1129,1156.4453,4263467.99,334646.97,-683.87
1130,1157.4702,4263467.99,334646.96,-682.84
1131,1158.4951,4263468,334646.94,-681.82
1132,1159.52,4263468,334646.93,-680.79
1133,1160.5449,4263468.01,334646.92,-679.77
1134,1161.5698,4263468.01,334646.91,-678.74
1135,1162.5947,4263468.02,334646.9,-677.72
1136,1163.6196,4263468.02,334646.89,-676.69
1137,1164.6445,4263468.03,334646.88,-675.67
1138,1165.6694,4263468.03,334646.87,-674.65
1139,1166.6943,4263468.04,334646.86,-673.62
1140,1167.7193,4263468.04,334646.85,-672.6
1141,1168.7442,4263468.05,334646.84,-671.57
1142,1169.7691,4263468.05,334646.83,-670.55
1143,1170.794,4263468.06,334646.83,-669.52
1144,1171.8189,4263468.07,334646.82,-668.5
